Hiperparametros,epocas,lotes,train_f1,test_f1,train_accuracy,test_accuracy
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",32,20,0.9911499619483948,0.9762999415397644,0.9911500215530396,0.9763000011444092
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",32,20,0.9936332702636719,0.976599931716919,0.9936333298683167,0.9765999913215637
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",32,20,0.9910332560539246,0.976699948310852,0.9910333156585693,0.9767000079154968
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",32,20,0.9946666359901428,0.9771998524665833,0.9946666955947876,0.9771999716758728
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",32,20,0.9943999648094177,0.9769999384880066,0.9944000244140625,0.9769999980926514
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",32,20,0.9933499693870544,0.9785999655723572,0.9933500289916992,0.978600025177002
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",32,20,0.992699921131134,0.9781999588012695,0.9926999807357788,0.9782000184059143
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",32,20,0.9943499565124512,0.9782999157905579,0.994350016117096,0.9782999753952026
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",32,20,0.983716607093811,0.9713999629020691,0.9837166666984558,0.9714000225067139
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",32,20,0.9821832776069641,0.9697998762130737,0.9821833372116089,0.9697999954223633
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",32,20,0.9762499332427979,0.9699999690055847,0.9762499928474426,0.9700000286102295
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",32,20,0.9822999238967896,0.9720999598503113,0.9822999835014343,0.972100019454956
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",32,20,0.983383297920227,0.9746999144554138,0.9833833575248718,0.9746999740600586
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",32,20,0.9823832511901855,0.9716999530792236,0.9823833107948303,0.9717000126838684
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",32,20,0.9836665987968445,0.9726999402046204,0.9836666584014893,0.9726999998092651
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",32,20,0.983116626739502,0.9720999598503113,0.9831166863441467,0.972100019454956
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",32,20,0.9767499566078186,0.9701999425888062,0.9767500162124634,0.9702000021934509
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",32,20,0.9940832853317261,0.9792999625205994,0.9940833449363708,0.9793000221252441
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",32,20,0.993733286857605,0.9804999232292175,0.9937333464622498,0.9804999828338623
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",32,20,0.9931499361991882,0.9803999662399292,0.993149995803833,0.980400025844574
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",32,20,0.9932665824890137,0.9795999526977539,0.9932666420936584,0.9796000123023987
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",32,20,0.9919165968894958,0.9811999201774597,0.9919166564941406,0.9811999797821045
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",32,20,0.994583249092102,0.9800999164581299,0.9945833086967468,0.9800999760627747
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",32,20,0.9955165982246399,0.9802999496459961,0.9955166578292847,0.9803000092506409
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",32,20,0.9915665984153748,0.98089998960495,0.9915666580200195,0.98089998960495
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",32,20,0.9934166073799133,0.9795999526977539,0.9934166669845581,0.9796000123023987
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",32,20,0.9887166023254395,0.9728999137878418,0.9887166619300842,0.9728999733924866
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",32,20,0.9877666234970093,0.9764999151229858,0.987766683101654,0.9764999747276306
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",32,20,0.9881332516670227,0.9743999242782593,0.9881333112716675,0.974399983882904
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",32,20,0.9901832938194275,0.9761999249458313,0.9901833534240723,0.9761999845504761
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",32,20,0.98499995470047,0.975399911403656,0.9850000143051147,0.9753999710083008
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",32,20,0.9891666173934937,0.9773999452590942,0.9891666769981384,0.977400004863739
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",32,20,0.9888166189193726,0.9770999550819397,0.9888166785240173,0.9771000146865845
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",32,20,0.9885332584381104,0.9749999642372131,0.9885333180427551,0.9750000238418579
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",32,20,0.9885332584381104,0.9761999249458313,0.9885333180427551,0.9761999845504761
"{'num_layers': 1, 'capa0_neuronas': 32, 'optimizer': 'adam'}",64,20,0.9843499660491943,0.9711999297142029,0.9843500256538391,0.9711999893188477
"{'num_layers': 1, 'capa0_neuronas': 32, 'optimizer': 'sgd'}",64,20,0.9445666074752808,0.9430999159812927,0.9445666670799255,0.9430999755859375
"{'num_layers': 1, 'capa0_neuronas': 64, 'optimizer': 'adam'}",64,20,0.9936165809631348,0.9769999384880066,0.9936166405677795,0.9769999980926514
"{'num_layers': 1, 'capa0_neuronas': 64, 'optimizer': 'sgd'}",64,20,0.9501999616622925,0.9471999406814575,0.9502000212669373,0.9472000002861023
"{'num_layers': 1, 'capa0_neuronas': 128, 'optimizer': 'adam'}",64,20,0.9984166026115417,0.9790999293327332,0.9984166622161865,0.9790999889373779
"{'num_layers': 1, 'capa0_neuronas': 128, 'optimizer': 'sgd'}",64,20,0.9552165865898132,0.9529999494552612,0.955216646194458,0.953000009059906
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32}",64,20,0.980949878692627,0.9698999524116516,0.9809499979019165,0.9699000120162964
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64}",64,20,0.9904499650001526,0.9713999629020691,0.9904500246047974,0.9714000225067139
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128}",64,20,0.9900332689285278,0.9739999175071716,0.9900333285331726,0.9739999771118164
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32}",64,20,0.9584832787513733,0.9552999138832092,0.9584833383560181,0.955299973487854
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64}",64,20,0.9584499597549438,0.9548999667167664,0.9584500193595886,0.9549000263214111
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128}",64,20,0.9574165940284729,0.9543999433517456,0.9574166536331177,0.9544000029563904
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32}",64,20,0.9941833019256592,0.9747999310493469,0.994183361530304,0.9747999906539917
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64}",64,20,0.995533287525177,0.976699948310852,0.9955333471298218,0.9767000079154968
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128}",64,20,0.9960832595825195,0.9785999655723572,0.9960833191871643,0.978600025177002
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32}",64,20,0.9656665921211243,0.9615999460220337,0.965666651725769,0.9616000056266785
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64}",64,20,0.9616332650184631,0.9584999680519104,0.9616333246231079,0.9585000276565552
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128}",64,20,0.9636833071708679,0.9604999423027039,0.9636833071708679,0.9605000019073486
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32}",64,20,0.9961499571800232,0.9799999594688416,0.996150016784668,0.9800000190734863
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64}",64,20,0.9947999119758606,0.9794999361038208,0.9947999715805054,0.9794999957084656
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128}",64,20,0.9964999556541443,0.981499969959259,0.9965000152587891,0.9815000295639038
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32}",64,20,0.9691832661628723,0.9638999700546265,0.9691833257675171,0.9639000296592712
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64}",64,20,0.9695665836334229,0.9667999148368835,0.9695666432380676,0.9667999744415283
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128}",64,20,0.9686499238014221,0.9638999700546265,0.9686499834060669,0.9639000296592712
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",64,20,0.9885832667350769,0.9720999598503113,0.9885833263397217,0.972100019454956
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",64,20,0.9838166236877441,0.9717999696731567,0.9838166832923889,0.9718000292778015
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",64,20,0.9896665811538696,0.9722999334335327,0.9896666407585144,0.9722999930381775
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",64,20,0.99031662940979,0.9727999567985535,0.9903166890144348,0.9728000164031982
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",64,20,0.9862332940101624,0.9729999303817749,0.9862333536148071,0.9729999899864197
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",64,20,0.9914832711219788,0.9725999236106873,0.9914833307266235,0.972599983215332
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",64,20,0.9854332804679871,0.9752999544143677,0.9854333400726318,0.9753000140190125
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",64,20,0.9876666069030762,0.9728999137878418,0.987666666507721,0.9728999733924866
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",64,20,0.992183268070221,0.9729999303817749,0.9921833276748657,0.9729999899864197
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",64,20,0.9602499604225159,0.9572999477386475,0.9602500200271606,0.9573000073432922
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",64,20,0.9656499624252319,0.9615999460220337,0.9656500220298767,0.9616000056266785
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",64,20,0.9633832573890686,0.9565999507904053,0.9633833169937134,0.95660001039505
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",64,20,0.9648166298866272,0.9584999680519104,0.964816689491272,0.9585000276565552
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",64,20,0.9629333019256592,0.9563999176025391,0.962933361530304,0.9563999772071838
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",64,20,0.962649941444397,0.9594999551773071,0.9626500010490417,0.9595000147819519
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",64,20,0.964533269405365,0.9609999656677246,0.9645333290100098,0.9610000252723694
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",64,20,0.9648332595825195,0.9620999693870544,0.9648333191871643,0.9621000289916992
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",64,20,0.9655499458312988,0.9620999693870544,0.9655500054359436,0.9621000289916992
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",64,20,0.9930166006088257,0.9755999445915222,0.9930166602134705,0.975600004196167
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",64,20,0.9946832656860352,0.9782999157905579,0.9946833252906799,0.9782999753952026
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",64,20,0.9926332831382751,0.9749999642372131,0.9926333427429199,0.9750000238418579
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",64,20,0.9940499663352966,0.9772999286651611,0.9940500259399414,0.9772999882698059
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",64,20,0.9907999634742737,0.9773999452590942,0.9908000230789185,0.977400004863739
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",64,20,0.9946666359901428,0.9788999557495117,0.9946666955947876,0.9789000153541565
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",64,20,0.9883165955543518,0.9767999649047852,0.9883166551589966,0.9768000245094299
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",64,20,0.9948666095733643,0.9797999262809753,0.994866669178009,0.9797999858856201
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",64,20,0.9944499135017395,0.9781999588012695,0.9944499731063843,0.9782000184059143
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",64,20,0.9697666168212891,0.9634999632835388,0.9697666764259338,0.9635000228881836
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",64,20,0.9719666242599487,0.9650999307632446,0.9719666838645935,0.9650999903678894
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",64,20,0.9709332585334778,0.9653999209403992,0.9709333181381226,0.965399980545044
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",64,20,0.9692165851593018,0.9639999270439148,0.9692166447639465,0.9639999866485596
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",64,20,0.973099946975708,0.968299925327301,0.9731000065803528,0.9682999849319458
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",64,20,0.9713166356086731,0.9689999222755432,0.9713166952133179,0.968999981880188
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",64,20,0.9725332856178284,0.9667999148368835,0.9725333452224731,0.9667999744415283
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",64,20,0.971049964427948,0.9656999111175537,0.9710500240325928,0.9656999707221985
"{'num_layers': 3, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",64,20,0.9710332751274109,0.9657999277114868,0.9710333347320557,0.9657999873161316
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",64,20,0.9951999187469482,0.9788999557495117,0.995199978351593,0.9789000153541565
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",64,20,0.9957499504089355,0.9802999496459961,0.9957500100135803,0.9803000092506409
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",64,20,0.9952166080474854,0.9787999391555786,0.9952166676521301,0.9787999987602234
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",64,20,0.9948499202728271,0.9788999557495117,0.9948499798774719,0.9789000153541565
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",64,20,0.9933832883834839,0.9793999195098877,0.9933833479881287,0.9793999791145325
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",64,20,0.9960999488830566,0.9785999655723572,0.9961000084877014,0.978600025177002
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",64,20,0.9959166049957275,0.9789999127388,0.9959166646003723,0.9789999723434448
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",64,20,0.9946999549865723,0.98089998960495,0.994700014591217,0.98089998960495
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",64,20,0.9971832633018494,0.9811999201774597,0.9971833229064941,0.9811999797821045
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",64,20,0.9754999279975891,0.9685999155044556,0.9754999876022339,0.9685999751091003
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",64,20,0.976183295249939,0.9693999290466309,0.9761833548545837,0.9693999886512756
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32, 'capa2_neuronas': 128}",64,20,0.9736832976341248,0.9680999517440796,0.9736833572387695,0.9681000113487244
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 32}",64,20,0.9757499694824219,0.9701999425888062,0.9757500290870667,0.9702000021934509
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 64}",64,20,0.9760832786560059,0.9707999229431152,0.9760833382606506,0.97079998254776
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64, 'capa2_neuronas': 128}",64,20,0.976099967956543,0.9702999591827393,0.9761000275611877,0.970300018787384
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 32}",64,20,0.9785499572753906,0.9692999124526978,0.9785500168800354,0.9692999720573425
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 64}",64,20,0.9781999588012695,0.9701999425888062,0.9782000184059143,0.9702000021934509
"{'num_layers': 3, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128, 'capa2_neuronas': 128}",64,20,0.9750332832336426,0.970099925994873,0.9750333428382874,0.9700999855995178
"{'num_layers': 1, 'capa0_neuronas': 32, 'optimizer': 'adam'}",28,20,0.9810499548912048,0.9687999486923218,0.9810500144958496,0.9688000082969666
"{'num_layers': 1, 'capa0_neuronas': 32, 'optimizer': 'sgd'}",28,20,0.926516592502594,0.9288999438285828,0.9265166521072388,0.9289000034332275
"{'num_layers': 1, 'capa0_neuronas': 64, 'optimizer': 'adam'}",28,20,0.9935999512672424,0.9767999649047852,0.9936000108718872,0.9768000245094299
"{'num_layers': 1, 'capa0_neuronas': 64, 'optimizer': 'sgd'}",28,20,0.9347000122070312,0.934999942779541,0.9347000122070312,0.9350000023841858
"{'num_layers': 1, 'capa0_neuronas': 128, 'optimizer': 'adam'}",28,20,0.9967499375343323,0.9790999293327332,0.996749997138977,0.9790999889373779
"{'num_layers': 1, 'capa0_neuronas': 128, 'optimizer': 'sgd'}",28,20,0.9378999471664429,0.9390999674797058,0.9379000067710876,0.9391000270843506
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32}",28,20,0.9855166077613831,0.9701999425888062,0.9855166673660278,0.9702000021934509
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 64}",28,20,0.9874666333198547,0.9733999371528625,0.9874666929244995,0.9733999967575073
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 128}",28,20,0.9876499176025391,0.9736999273300171,0.9876499772071838,0.9736999869346619
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 32}",28,20,0.9412332773208618,0.9409999847412109,0.9412333369255066,0.9409999847412109
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 64}",28,20,0.9383665919303894,0.9383999109268188,0.9383666515350342,0.9383999705314636
"{'num_layers': 2, 'capa0_neuronas': 32, 'optimizer': 'sgd', 'capa1_neuronas': 128}",28,20,0.9403999447822571,0.9395999312400818,0.9404000043869019,0.9395999908447266
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 32}",28,20,0.9918332695960999,0.9763999581336975,0.9918333292007446,0.9764000177383423
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 64}",28,20,0.9949166178703308,0.9775999188423157,0.9949166774749756,0.9775999784469604
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'adam', 'capa1_neuronas': 128}",28,20,0.9905166029930115,0.9780999422073364,0.9905166625976562,0.9781000018119812
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 32}",28,20,0.9474499225616455,0.9461999535560608,0.9474499821662903,0.9462000131607056
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 64}",28,20,0.9467499256134033,0.9490999579429626,0.9467499852180481,0.9491000175476074
"{'num_layers': 2, 'capa0_neuronas': 64, 'optimizer': 'sgd', 'capa1_neuronas': 128}",28,20,0.9455832839012146,0.9458999633789062,0.9455833435058594,0.945900022983551
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 32}",28,20,0.9962165951728821,0.977899968624115,0.9962166547775269,0.9779000282287598
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 64}",28,20,0.9926666021347046,0.977899968624115,0.9926666617393494,0.9779000282287598
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'adam', 'capa1_neuronas': 128}",28,20,0.995533287525177,0.9817999601364136,0.9955333471298218,0.9818000197410583
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 32}",28,20,0.9511165618896484,0.952299952507019,0.951116681098938,0.9523000121116638
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 64}",28,20,0.9503666162490845,0.9511999487876892,0.9503666758537292,0.951200008392334
"{'num_layers': 2, 'capa0_neuronas': 128, 'optimizer': 'sgd', 'capa1_neuronas': 128}",28,20,0.9510332942008972,0.9484999179840088,0.951033353805542,0.9484999775886536
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 32}",28,20,0.9831499457359314,0.9681999683380127,0.9831500053405762,0.9682000279426575
"{'num_layers': 3, 'capa0_neuronas': 32, 'optimizer': 'adam', 'capa1_neuronas': 32, 'capa2_neuronas': 64}",28,20,0.9847499132156372,0.9705999493598938,0.984749972820282,0.9706000089645386
